shot_id;round_id;date;result;second_shot;direction_id;position_number;shot_number
1;1;2024-10-01 00:00:00;1;0;13;1;1
2;1;2024-10-01 00:00:00;1;0;12;2;2
3;1;2024-10-01 00:00:00;1;0;9;3;3
4;1;2024-10-01 00:00:00;1;0;4;4;4
5;1;2024-10-01 00:00:00;0;0;5;5;5
6;1;2024-10-01 00:00:00;1;0;4;1;6
7;1;2024-10-01 00:00:00;0;0;12;2;7
8;1;2024-10-01 00:00:00;1;0;10;3;8
9;1;2024-10-01 00:00:00;1;0;12;4;9
10;1;2024-10-01 00:00:00;1;1;2;5;10
11;1;2024-10-01 00:00:00;1;0;10;1;11
12;1;2024-10-01 00:00:00;1;0;2;2;12
13;1;2024-10-01 00:00:00;1;0;1;3;13
14;1;2024-10-01 00:00:00;1;0;7;4;14
15;1;2024-10-01 00:00:00;0;1;10;5;15
16;1;2024-10-01 00:00:00;1;0;4;1;16
17;1;2024-10-01 00:00:00;1;0;3;2;17
18;1;2024-10-01 00:00:00;1;0;10;3;18
19;1;2024-10-01 00:00:00;1;0;12;4;19
20;1;2024-10-01 00:00:00;1;0;5;5;20
21;1;2024-10-01 00:00:00;1;0;10;1;21
22;1;2024-10-01 00:00:00;1;0;12;2;22
23;1;2024-10-01 00:00:00;1;1;13;3;23
24;1;2024-10-01 00:00:00;1;0;13;4;24
25;1;2024-10-01 00:00:00;1;0;8;5;25
26;2;2024-10-01 00:00:00;1;0;4;1;1
27;2;2024-10-01 00:00:00;1;0;1;2;2
28;2;2024-10-01 00:00:00;1;0;10;3;3
29;2;2024-10-01 00:00:00;1;0;8;4;4
30;2;2024-10-01 00:00:00;1;0;7;5;5
31;2;2024-10-01 00:00:00;1;1;10;1;6
32;2;2024-10-01 00:00:00;1;1;11;2;7
33;2;2024-10-01 00:00:00;1;0;7;3;8
34;2;2024-10-01 00:00:00;1;1;4;4;9
35;2;2024-10-01 00:00:00;1;1;4;5;10
36;2;2024-10-01 00:00:00;0;0;7;1;11
37;2;2024-10-01 00:00:00;1;0;3;2;12
38;2;2024-10-01 00:00:00;1;0;4;3;13
39;2;2024-10-01 00:00:00;1;0;3;4;14
40;2;2024-10-01 00:00:00;1;0;10;5;15
41;2;2024-10-01 00:00:00;1;0;4;1;16
42;2;2024-10-01 00:00:00;1;1;3;2;17
43;2;2024-10-01 00:00:00;1;0;7;3;18
44;2;2024-10-01 00:00:00;1;0;11;4;19
45;2;2024-10-01 00:00:00;1;0;12;5;20
46;2;2024-10-01 00:00:00;1;0;4;1;21
47;2;2024-10-01 00:00:00;1;0;9;2;22
48;2;2024-10-01 00:00:00;1;0;12;3;23
49;2;2024-10-01 00:00:00;1;1;1;4;24
50;2;2024-10-01 00:00:00;1;0;1;5;25
51;3;2024-10-01 00:00:00;1;1;5;1;1
52;3;2024-10-01 00:00:00;1;0;2;2;2
53;3;2024-10-01 00:00:00;1;0;1;3;3
54;3;2024-10-01 00:00:00;1;0;10;4;4
55;3;2024-10-01 00:00:00;1;0;4;5;5
56;3;2024-10-01 00:00:00;1;1;11;1;6
57;3;2024-10-01 00:00:00;1;0;11;2;7
58;3;2024-10-01 00:00:00;1;1;13;3;8
59;3;2024-10-01 00:00:00;1;1;12;4;9
60;3;2024-10-01 00:00:00;1;0;2;5;10
61;3;2024-10-01 00:00:00;1;1;12;1;11
62;3;2024-10-01 00:00:00;1;0;12;2;12
63;3;2024-10-01 00:00:00;1;0;7;3;13
64;3;2024-10-01 00:00:00;1;1;5;4;14
65;3;2024-10-01 00:00:00;1;0;10;5;15
66;3;2024-10-01 00:00:00;0;0;11;1;16
67;3;2024-10-01 00:00:00;0;1;8;2;17
68;3;2024-10-01 00:00:00;1;0;13;3;18
69;3;2024-10-01 00:00:00;1;1;2;4;19
70;3;2024-10-01 00:00:00;1;0;4;5;20
71;3;2024-10-01 00:00:00;1;0;9;1;21
72;3;2024-10-01 00:00:00;1;1;8;2;22
73;3;2024-10-01 00:00:00;1;0;8;3;23
74;3;2024-10-01 00:00:00;1;0;10;4;24
75;3;2024-10-01 00:00:00;1;0;10;5;25
76;4;2024-10-01 00:00:00;1;0;1;1;1
77;4;2024-10-01 00:00:00;1;0;7;2;2
78;4;2024-10-01 00:00:00;0;0;12;3;3
79;4;2024-10-01 00:00:00;1;0;9;4;4
80;4;2024-10-01 00:00:00;1;0;12;5;5
81;4;2024-10-01 00:00:00;1;0;2;1;6
82;4;2024-10-01 00:00:00;1;1;6;2;7
83;4;2024-10-01 00:00:00;1;0;6;3;8
84;4;2024-10-01 00:00:00;1;0;2;4;9
85;4;2024-10-01 00:00:00;1;0;1;5;10
86;4;2024-10-01 00:00:00;1;0;4;1;11
87;4;2024-10-01 00:00:00;1;0;7;2;12
88;4;2024-10-01 00:00:00;1;0;10;3;13
89;4;2024-10-01 00:00:00;1;0;11;4;14
90;4;2024-10-01 00:00:00;1;0;7;5;15
91;4;2024-10-01 00:00:00;1;0;5;1;16
92;4;2024-10-01 00:00:00;1;0;7;2;17
93;4;2024-10-01 00:00:00;1;0;7;3;18
94;4;2024-10-01 00:00:00;1;0;10;4;19
95;4;2024-10-01 00:00:00;1;1;10;5;20
96;4;2024-10-01 00:00:00;1;0;3;1;21
97;4;2024-10-01 00:00:00;1;0;3;2;22
98;4;2024-10-01 00:00:00;0;1;7;3;23
99;4;2024-10-01 00:00:00;1;1;2;4;24
100;4;2024-10-01 00:00:00;1;0;1;5;25
101;5;2024-10-01 00:00:00;1;1;11;1;1
102;5;2024-10-01 00:00:00;1;0;10;2;2
103;5;2024-10-01 00:00:00;1;0;7;3;3
104;5;2024-10-01 00:00:00;1;0;2;4;4
105;5;2024-10-01 00:00:00;1;0;12;5;5
106;5;2024-10-01 00:00:00;1;1;4;1;6
107;5;2024-10-01 00:00:00;1;0;11;2;7
108;5;2024-10-01 00:00:00;1;0;3;3;8
109;5;2024-10-01 00:00:00;1;0;6;4;9
110;5;2024-10-01 00:00:00;1;0;7;5;10
111;5;2024-10-01 00:00:00;1;0;2;1;11
112;5;2024-10-01 00:00:00;1;1;7;2;12
113;5;2024-10-01 00:00:00;1;0;10;3;13
114;5;2024-10-01 00:00:00;1;0;10;4;14
115;5;2024-10-01 00:00:00;0;0;6;5;15
116;5;2024-10-01 00:00:00;1;0;12;1;16
117;5;2024-10-01 00:00:00;1;0;5;2;17
118;5;2024-10-01 00:00:00;1;0;11;3;18
119;5;2024-10-01 00:00:00;1;0;13;4;19
120;5;2024-10-01 00:00:00;1;0;5;5;20
121;5;2024-10-01 00:00:00;1;0;4;1;21
122;5;2024-10-01 00:00:00;1;0;13;2;22
123;5;2024-10-01 00:00:00;1;0;9;3;23
124;5;2024-10-01 00:00:00;1;1;6;4;24
125;5;2024-10-01 00:00:00;1;0;3;5;25
126;6;2024-10-01 00:00:00;0;0;3;1;1
127;6;2024-10-01 00:00:00;1;0;8;2;2
128;6;2024-10-01 00:00:00;1;0;13;3;3
129;6;2024-10-01 00:00:00;1;0;4;4;4
130;6;2024-10-01 00:00:00;1;0;7;5;5
131;6;2024-10-01 00:00:00;1;0;8;1;6
132;6;2024-10-01 00:00:00;1;0;6;2;7
133;6;2024-10-01 00:00:00;1;0;10;3;8
134;6;2024-10-01 00:00:00;1;1;12;4;9
135;6;2024-10-01 00:00:00;1;0;12;5;10
136;6;2024-10-01 00:00:00;1;0;5;1;11
137;6;2024-10-01 00:00:00;1;0;4;2;12
138;6;2024-10-01 00:00:00;1;0;2;3;13
139;6;2024-10-01 00:00:00;1;0;10;4;14
140;6;2024-10-01 00:00:00;1;0;6;5;15
141;6;2024-10-01 00:00:00;0;0;7;1;16
142;6;2024-10-01 00:00:00;1;0;12;2;17
143;6;2024-10-01 00:00:00;1;1;2;3;18
144;6;2024-10-01 00:00:00;1;0;7;4;19
145;6;2024-10-01 00:00:00;1;0;4;5;20
146;6;2024-10-01 00:00:00;0;0;11;1;21
147;6;2024-10-01 00:00:00;1;1;10;2;22
148;6;2024-10-01 00:00:00;1;0;8;3;23
149;6;2024-10-01 00:00:00;1;0;9;4;24
150;6;2024-10-01 00:00:00;0;0;11;5;25
151;7;2024-10-01 00:00:00;1;0;2;1;1
152;7;2024-10-01 00:00:00;1;1;11;2;2
153;7;2024-10-01 00:00:00;1;1;8;3;3
154;7;2024-10-01 00:00:00;1;0;11;4;4
155;7;2024-10-01 00:00:00;1;0;5;5;5
156;7;2024-10-01 00:00:00;1;0;8;1;6
157;7;2024-10-01 00:00:00;1;0;1;2;7
158;7;2024-10-01 00:00:00;1;0;13;3;8
159;7;2024-10-01 00:00:00;1;0;5;4;9
160;7;2024-10-01 00:00:00;1;0;9;5;10
161;7;2024-10-01 00:00:00;1;0;9;1;11
162;7;2024-10-01 00:00:00;1;0;2;2;12
163;7;2024-10-01 00:00:00;1;0;11;3;13
164;7;2024-10-01 00:00:00;1;0;4;4;14
165;7;2024-10-01 00:00:00;1;0;2;5;15
166;7;2024-10-01 00:00:00;1;0;11;1;16
167;7;2024-10-01 00:00:00;1;0;13;2;17
168;7;2024-10-01 00:00:00;1;0;6;3;18
169;7;2024-10-01 00:00:00;1;0;10;4;19
170;7;2024-10-01 00:00:00;1;0;13;5;20
171;7;2024-10-01 00:00:00;1;0;7;1;21
172;7;2024-10-01 00:00:00;1;0;2;2;22
173;7;2024-10-01 00:00:00;1;0;12;3;23
174;7;2024-10-01 00:00:00;1;1;10;4;24
175;7;2024-10-01 00:00:00;1;0;2;5;25
176;8;2024-10-01 00:00:00;1;0;13;1;1
177;8;2024-10-01 00:00:00;1;0;2;2;2
178;8;2024-10-01 00:00:00;1;0;10;3;3
179;8;2024-10-01 00:00:00;1;0;2;4;4
180;8;2024-10-01 00:00:00;1;0;12;5;5
181;8;2024-10-01 00:00:00;1;0;8;1;6
182;8;2024-10-01 00:00:00;1;0;11;2;7
183;8;2024-10-01 00:00:00;1;0;9;3;8
184;8;2024-10-01 00:00:00;1;0;3;4;9
185;8;2024-10-01 00:00:00;1;0;11;5;10
186;8;2024-10-01 00:00:00;1;0;9;1;11
187;8;2024-10-01 00:00:00;1;0;8;2;12
188;8;2024-10-01 00:00:00;0;1;1;3;13
189;8;2024-10-01 00:00:00;1;0;8;4;14
190;8;2024-10-01 00:00:00;1;1;1;5;15
191;8;2024-10-01 00:00:00;1;0;6;1;16
192;8;2024-10-01 00:00:00;1;1;13;2;17
193;8;2024-10-01 00:00:00;1;0;10;3;18
194;8;2024-10-01 00:00:00;1;0;13;4;19
195;8;2024-10-01 00:00:00;1;1;9;5;20
196;8;2024-10-01 00:00:00;1;0;8;1;21
197;8;2024-10-01 00:00:00;0;0;10;2;22
198;8;2024-10-01 00:00:00;1;0;3;3;23
199;8;2024-10-01 00:00:00;1;0;8;4;24
200;8;2024-10-01 00:00:00;1;0;3;5;25
201;9;2024-10-01 00:00:00;1;0;4;1;1
202;9;2024-10-01 00:00:00;1;0;3;2;2
203;9;2024-10-01 00:00:00;0;0;2;3;3
204;9;2024-10-01 00:00:00;1;1;7;4;4
205;9;2024-10-01 00:00:00;1;0;7;5;5
206;9;2024-10-01 00:00:00;1;0;1;1;6
207;9;2024-10-01 00:00:00;0;1;13;2;7
208;9;2024-10-01 00:00:00;0;1;11;3;8
209;9;2024-10-01 00:00:00;1;0;4;4;9
210;9;2024-10-01 00:00:00;1;0;11;5;10
211;9;2024-10-01 00:00:00;1;0;10;1;11
212;9;2024-10-01 00:00:00;1;1;3;2;12
213;9;2024-10-01 00:00:00;1;0;6;3;13
214;9;2024-10-01 00:00:00;1;0;8;4;14
215;9;2024-10-01 00:00:00;0;1;2;5;15
216;9;2024-10-01 00:00:00;1;0;5;1;16
217;9;2024-10-01 00:00:00;1;0;11;2;17
218;9;2024-10-01 00:00:00;0;0;3;3;18
219;9;2024-10-01 00:00:00;1;0;10;4;19
220;9;2024-10-01 00:00:00;1;0;2;5;20
221;9;2024-10-01 00:00:00;1;0;9;1;21
222;9;2024-10-01 00:00:00;0;0;7;2;22
223;9;2024-10-01 00:00:00;1;0;11;3;23
224;9;2024-10-01 00:00:00;1;0;11;4;24
225;9;2024-10-01 00:00:00;1;1;9;5;25
226;10;2024-10-01 00:00:00;1;1;8;1;1
227;10;2024-10-01 00:00:00;1;0;12;2;2
228;10;2024-10-01 00:00:00;1;0;7;3;3
229;10;2024-10-01 00:00:00;1;0;12;4;4
230;10;2024-10-01 00:00:00;1;0;2;5;5
231;10;2024-10-01 00:00:00;1;0;13;1;6
232;10;2024-10-01 00:00:00;1;0;9;2;7
233;10;2024-10-01 00:00:00;1;0;4;3;8
234;10;2024-10-01 00:00:00;1;0;2;4;9
235;10;2024-10-01 00:00:00;1;0;10;5;10
236;10;2024-10-01 00:00:00;1;0;1;1;11
237;10;2024-10-01 00:00:00;1;0;10;2;12
238;10;2024-10-01 00:00:00;1;1;11;3;13
239;10;2024-10-01 00:00:00;1;0;5;4;14
240;10;2024-10-01 00:00:00;1;0;7;5;15
241;10;2024-10-01 00:00:00;1;0;12;1;16
242;10;2024-10-01 00:00:00;1;0;12;2;17
243;10;2024-10-01 00:00:00;0;0;8;3;18
244;10;2024-10-01 00:00:00;1;0;3;4;19
245;10;2024-10-01 00:00:00;1;0;3;5;20
246;10;2024-10-01 00:00:00;1;0;6;1;21
247;10;2024-10-01 00:00:00;1;1;11;2;22
248;10;2024-10-01 00:00:00;1;0;5;3;23
249;10;2024-10-01 00:00:00;1;0;6;4;24
250;10;2024-10-01 00:00:00;1;1;9;5;25
251;11;2024-10-02 00:00:00;1;0;3;1;1
252;11;2024-10-02 00:00:00;1;0;8;2;2
253;11;2024-10-02 00:00:00;1;1;2;3;3
254;11;2024-10-02 00:00:00;0;0;13;4;4
255;11;2024-10-02 00:00:00;1;0;4;5;5
256;11;2024-10-02 00:00:00;1;0;11;1;6
257;11;2024-10-02 00:00:00;1;0;6;2;7
258;11;2024-10-02 00:00:00;1;0;2;3;8
259;11;2024-10-02 00:00:00;1;0;4;4;9
260;11;2024-10-02 00:00:00;1;0;7;5;10
261;11;2024-10-02 00:00:00;1;0;11;1;11
262;11;2024-10-02 00:00:00;1;0;1;2;12
263;11;2024-10-02 00:00:00;1;0;11;3;13
264;11;2024-10-02 00:00:00;1;0;9;4;14
265;11;2024-10-02 00:00:00;1;0;2;5;15
266;11;2024-10-02 00:00:00;1;0;8;1;16
267;11;2024-10-02 00:00:00;1;0;4;2;17
268;11;2024-10-02 00:00:00;1;0;3;3;18
269;11;2024-10-02 00:00:00;0;0;7;4;19
270;11;2024-10-02 00:00:00;1;0;7;5;20
271;11;2024-10-02 00:00:00;1;1;5;1;21
272;11;2024-10-02 00:00:00;1;1;1;2;22
273;11;2024-10-02 00:00:00;1;0;13;3;23
274;11;2024-10-02 00:00:00;1;0;2;4;24
275;11;2024-10-02 00:00:00;1;0;12;5;25
276;12;2024-10-02 00:00:00;1;1;6;1;1
277;12;2024-10-02 00:00:00;1;0;13;2;2
278;12;2024-10-02 00:00:00;1;1;4;3;3
279;12;2024-10-02 00:00:00;1;0;8;4;4
280;12;2024-10-02 00:00:00;1;0;7;5;5
281;12;2024-10-02 00:00:00;1;0;6;1;6
282;12;2024-10-02 00:00:00;1;0;3;2;7
283;12;2024-10-02 00:00:00;1;0;8;3;8
284;12;2024-10-02 00:00:00;1;0;3;4;9
285;12;2024-10-02 00:00:00;1;0;11;5;10
286;12;2024-10-02 00:00:00;1;0;6;1;11
287;12;2024-10-02 00:00:00;1;0;12;2;12
288;12;2024-10-02 00:00:00;1;0;6;3;13
289;12;2024-10-02 00:00:00;1;0;12;4;14
290;12;2024-10-02 00:00:00;1;0;11;5;15
291;12;2024-10-02 00:00:00;1;0;2;1;16
292;12;2024-10-02 00:00:00;1;0;12;2;17
293;12;2024-10-02 00:00:00;1;0;10;3;18
294;12;2024-10-02 00:00:00;1;0;4;4;19
295;12;2024-10-02 00:00:00;1;1;6;5;20
296;12;2024-10-02 00:00:00;1;0;5;1;21
297;12;2024-10-02 00:00:00;1;0;9;2;22
298;12;2024-10-02 00:00:00;1;0;9;3;23
299;12;2024-10-02 00:00:00;1;0;4;4;24
300;12;2024-10-02 00:00:00;1;0;9;5;25
301;13;2024-10-02 00:00:00;1;0;5;1;1
302;13;2024-10-02 00:00:00;1;0;10;2;2
303;13;2024-10-02 00:00:00;0;0;9;3;3
304;13;2024-10-02 00:00:00;1;0;8;4;4
305;13;2024-10-02 00:00:00;1;0;12;5;5
306;13;2024-10-02 00:00:00;0;0;9;1;6
307;13;2024-10-02 00:00:00;1;0;11;2;7
308;13;2024-10-02 00:00:00;1;1;4;3;8
309;13;2024-10-02 00:00:00;1;0;10;4;9
310;13;2024-10-02 00:00:00;1;0;6;5;10
311;13;2024-10-02 00:00:00;1;0;10;1;11
312;13;2024-10-02 00:00:00;1;0;13;2;12
313;13;2024-10-02 00:00:00;1;0;10;3;13
314;13;2024-10-02 00:00:00;1;1;10;4;14
315;13;2024-10-02 00:00:00;1;1;1;5;15
316;13;2024-10-02 00:00:00;1;0;3;1;16
317;13;2024-10-02 00:00:00;1;0;1;2;17
318;13;2024-10-02 00:00:00;1;0;10;3;18
319;13;2024-10-02 00:00:00;1;1;9;4;19
320;13;2024-10-02 00:00:00;1;0;11;5;20
321;13;2024-10-02 00:00:00;1;0;2;1;21
322;13;2024-10-02 00:00:00;1;0;3;2;22
323;13;2024-10-02 00:00:00;1;0;13;3;23
324;13;2024-10-02 00:00:00;1;0;9;4;24
325;13;2024-10-02 00:00:00;1;1;4;5;25
326;14;2024-10-02 00:00:00;1;1;11;1;1
327;14;2024-10-02 00:00:00;1;0;9;2;2
328;14;2024-10-02 00:00:00;1;1;5;3;3
329;14;2024-10-02 00:00:00;1;1;9;4;4
330;14;2024-10-02 00:00:00;1;1;11;5;5
331;14;2024-10-02 00:00:00;1;0;13;1;6
332;14;2024-10-02 00:00:00;1;0;8;2;7
333;14;2024-10-02 00:00:00;1;1;12;3;8
334;14;2024-10-02 00:00:00;1;0;1;4;9
335;14;2024-10-02 00:00:00;0;0;11;5;10
336;14;2024-10-02 00:00:00;0;0;10;1;11
337;14;2024-10-02 00:00:00;1;0;5;2;12
338;14;2024-10-02 00:00:00;1;0;7;3;13
339;14;2024-10-02 00:00:00;1;1;1;4;14
340;14;2024-10-02 00:00:00;1;0;5;5;15
341;14;2024-10-02 00:00:00;0;1;13;1;16
342;14;2024-10-02 00:00:00;1;0;13;2;17
343;14;2024-10-02 00:00:00;1;1;13;3;18
344;14;2024-10-02 00:00:00;1;0;8;4;19
345;14;2024-10-02 00:00:00;1;0;8;5;20
346;14;2024-10-02 00:00:00;1;0;2;1;21
347;14;2024-10-02 00:00:00;1;0;12;2;22
348;14;2024-10-02 00:00:00;1;0;10;3;23
349;14;2024-10-02 00:00:00;1;1;7;4;24
350;14;2024-10-02 00:00:00;1;0;9;5;25
351;15;2024-10-02 00:00:00;1;0;11;1;1
352;15;2024-10-02 00:00:00;1;0;9;2;2
353;15;2024-10-02 00:00:00;1;0;2;3;3
354;15;2024-10-02 00:00:00;0;0;2;4;4
355;15;2024-10-02 00:00:00;1;0;9;5;5
356;15;2024-10-02 00:00:00;1;0;2;1;6
357;15;2024-10-02 00:00:00;1;0;13;2;7
358;15;2024-10-02 00:00:00;1;0;6;3;8
359;15;2024-10-02 00:00:00;1;0;6;4;9
360;15;2024-10-02 00:00:00;1;0;2;5;10
361;15;2024-10-02 00:00:00;1;1;9;1;11
362;15;2024-10-02 00:00:00;1;0;10;2;12
363;15;2024-10-02 00:00:00;1;0;4;3;13
364;15;2024-10-02 00:00:00;1;0;7;4;14
365;15;2024-10-02 00:00:00;1;0;4;5;15
366;15;2024-10-02 00:00:00;1;0;4;1;16
367;15;2024-10-02 00:00:00;1;0;3;2;17
368;15;2024-10-02 00:00:00;1;0;13;3;18
369;15;2024-10-02 00:00:00;1;0;11;4;19
370;15;2024-10-02 00:00:00;1;0;7;5;20
371;15;2024-10-02 00:00:00;1;0;8;1;21
372;15;2024-10-02 00:00:00;1;0;7;2;22
373;15;2024-10-02 00:00:00;1;0;5;3;23
374;15;2024-10-02 00:00:00;1;0;7;4;24
375;15;2024-10-02 00:00:00;1;0;9;5;25
376;16;2024-10-02 00:00:00;1;0;4;1;1
377;16;2024-10-02 00:00:00;1;0;4;2;2
378;16;2024-10-02 00:00:00;1;0;7;3;3
379;16;2024-10-02 00:00:00;0;0;8;4;4
380;16;2024-10-02 00:00:00;1;0;4;5;5
381;16;2024-10-02 00:00:00;1;0;12;1;6
382;16;2024-10-02 00:00:00;1;0;2;2;7
383;16;2024-10-02 00:00:00;1;0;10;3;8
384;16;2024-10-02 00:00:00;1;1;12;4;9
385;16;2024-10-02 00:00:00;1;0;6;5;10
386;16;2024-10-02 00:00:00;1;0;5;1;11
387;16;2024-10-02 00:00:00;1;0;11;2;12
388;16;2024-10-02 00:00:00;1;0;6;3;13
389;16;2024-10-02 00:00:00;1;0;12;4;14
390;16;2024-10-02 00:00:00;1;0;7;5;15
391;16;2024-10-02 00:00:00;1;0;10;1;16
392;16;2024-10-02 00:00:00;1;0;1;2;17
393;16;2024-10-02 00:00:00;1;0;3;3;18
394;16;2024-10-02 00:00:00;1;0;1;4;19
395;16;2024-10-02 00:00:00;1;0;1;5;20
396;16;2024-10-02 00:00:00;1;0;2;1;21
397;16;2024-10-02 00:00:00;1;0;5;2;22
398;16;2024-10-02 00:00:00;1;1;6;3;23
399;16;2024-10-02 00:00:00;1;0;2;4;24
400;16;2024-10-02 00:00:00;1;0;11;5;25
401;17;2024-10-02 00:00:00;1;1;9;1;1
402;17;2024-10-02 00:00:00;0;0;12;2;2
403;17;2024-10-02 00:00:00;1;0;2;3;3
404;17;2024-10-02 00:00:00;1;0;10;4;4
405;17;2024-10-02 00:00:00;1;0;8;5;5
406;17;2024-10-02 00:00:00;0;0;9;1;6
407;17;2024-10-02 00:00:00;1;0;1;2;7
408;17;2024-10-02 00:00:00;1;0;7;3;8
409;17;2024-10-02 00:00:00;1;1;6;4;9
410;17;2024-10-02 00:00:00;1;0;10;5;10
411;17;2024-10-02 00:00:00;0;1;4;1;11
412;17;2024-10-02 00:00:00;1;0;1;2;12
413;17;2024-10-02 00:00:00;0;0;4;3;13
414;17;2024-10-02 00:00:00;1;0;2;4;14
415;17;2024-10-02 00:00:00;1;1;10;5;15
416;17;2024-10-02 00:00:00;1;0;8;1;16
417;17;2024-10-02 00:00:00;1;0;4;2;17
418;17;2024-10-02 00:00:00;1;1;9;3;18
419;17;2024-10-02 00:00:00;1;0;5;4;19
420;17;2024-10-02 00:00:00;1;0;3;5;20
421;17;2024-10-02 00:00:00;0;0;1;1;21
422;17;2024-10-02 00:00:00;1;0;11;2;22
423;17;2024-10-02 00:00:00;1;0;11;3;23
424;17;2024-10-02 00:00:00;1;0;2;4;24
425;17;2024-10-02 00:00:00;1;0;7;5;25
426;18;2024-10-02 00:00:00;1;1;5;1;1
427;18;2024-10-02 00:00:00;1;0;2;2;2
428;18;2024-10-02 00:00:00;1;0;11;3;3
